,Solar radiation simulation,,,,,,,,,,,,,
,Horizontal surface test 1 m2,,,,,,,,,,,,,
,"Historical,  µ=-0.72, σ=3.59",,,MBE %,MBE,,,"Ineichen 4, µ=-1.10, σ=5.24",,,MBE %,MBE,,
,,,,0.00%,-0.72,,,,,,-2.27%,1.1,,
,GHI,GHI,GHI,RMSE %,RMSE,MAE %,MAE,GHI,GHI,GHI,RMSE %,RMSE,MAE %,MAE
,Simulated,Simulated,Observed,2.20%,3.66005,0.57%,1.37,Simulated,Simulated,Observed,12.80%,5.35,3.38%,3.02
Date and time,kWh/m2 historical,Wh/m2 historical,Wh/m2 historical,ERROR % historical,ERROR historical,|ERROR| % historical,|ERROR| historical,kWh/m2 ineichen 4,Wh/m2 ineichen 4,Wh/m2 Ineichen 4,ERROR % ineichen 4,ERROR Inehchen 4,|ERROR| % Ineichen 4,|ERROR| Ineichen 4
21.03.19 14:00,0.203038,203.038,203,0.02%,0.04,0.02%,0.04,0.539857,539.857,549.137231,1.69%,9.28,1.70%,9.28
21.03.19 15:00,0.336191,336.191,346,-2.83%,-9.81,2.83%,9.81,0.39968,399.68,427.303965,6.46%,27.62,6.50%,27.62
21.03.19 16:00,0.319839,319.839,317,0.90%,2.84,0.90%,2.84,0.281687,281.687,279.080384,-0.93%,-2.61,0.90%,2.61
21.03.19 17:00,0.120552,120.552,121,-0.37%,-0.45,0.37%,0.45,0.121403,121.403,124.413387,2.42%,3.01,2.40%,3.01
21.03.19 18:00,0.012001,12.001,12,0.01%,0,0.01%,0,0.001618,1.618,0.842859,-91.97%,-0.78,92.00%,0.78
21.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 06:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 07:00,0.122604,122.604,122,0.50%,0.6,0.50%,0.6,0.113517,113.517,115.545654,1.76%,2.03,1.80%,2.03
22.03.19 08:00,0.260669,260.669,255,2.22%,5.67,2.22%,5.67,0.274069,274.069,268.867354,-1.93%,-5.2,1.90%,5.2
22.03.19 09:00,0.350782,350.782,362,-3.10%,-11.22,3.10%,11.22,0.396577,396.577,416.43552,4.77%,19.86,4.80%,19.86
22.03.19 10:00,0.417208,417.208,418,-0.19%,-0.79,0.19%,0.79,0.535401,535.401,537.903179,0.47%,2.5,0.50%,2.5
22.03.19 11:00,0.422961,422.961,422,0.23%,0.96,0.23%,0.96,0.620174,620.174,617.127885,-0.49%,-3.05,0.50%,3.05
22.03.19 12:00,0.477351,477.351,478,-0.14%,-0.65,0.14%,0.65,0.642949,642.949,651.475559,1.31%,8.53,1.30%,8.53
22.03.19 13:00,0.518298,518.298,518,0.06%,0.3,0.06%,0.3,0.624097,624.097,628.552198,0.71%,4.46,0.70%,4.46
22.03.19 14:00,0.41691,416.91,418,-0.26%,-1.09,0.26%,1.09,0.543346,543.346,549.137231,1.05%,5.79,1.10%,5.79
22.03.19 15:00,0.324056,324.056,331,-2.10%,-6.94,2.10%,6.94,0.401183,401.183,427.303965,6.11%,26.12,6.10%,26.12
22.03.19 16:00,0.253316,253.316,253,0.12%,0.32,0.12%,0.32,0.282657,282.657,279.080384,-1.28%,-3.58,1.30%,3.58
22.03.19 17:00,0.138505,138.505,139,-0.36%,-0.5,0.36%,0.5,0.122344,122.344,124.413387,1.66%,2.07,1.70%,2.07
22.03.19 18:00,0.011,11,11,0.00%,0,0.00%,0,0.006213,6.213,3.458233,-79.66%,-2.75,79.70%,2.75
22.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 06:00,0.004,4,4,0.00%,0,0.00%,0,0.001619,1.619,0.842859,-92.08%,-0.78,92.10%,0.78
23.03.19 07:00,0.130158,130.158,130,0.12%,0.16,0.12%,0.16,0.115019,115.019,115.545654,0.46%,0.53,0.50%,0.53
23.03.19 08:00,0.295175,295.175,290,1.78%,5.18,1.78%,5.18,0.280252,280.252,279.080384,-0.42%,-1.17,0.40%,1.17
23.03.19 09:00,0.423646,423.646,447,-5.22%,-23.35,5.22%,23.35,0.402197,402.197,427.303965,5.88%,25.11,5.90%,25.11
23.03.19 10:00,0.545427,545.427,549,-0.65%,-3.57,0.65%,3.57,0.543106,543.106,549.137231,1.10%,6.03,1.10%,6.03
23.03.19 11:00,0.62235,622.35,623,-0.10%,-0.65,0.10%,0.65,0.624667,624.667,628.552198,0.62%,3.89,0.60%,3.89
23.03.19 12:00,0.649219,649.219,656,-1.03%,-6.78,1.03%,6.78,0.644824,644.824,651.475559,1.02%,6.65,1.00%,6.65
23.03.19 13:00,0.615124,615.124,617,-0.30%,-1.88,0.30%,1.88,0.626607,626.607,628.552198,0.31%,1.95,0.30%,1.95
23.03.19 14:00,0.542771,542.771,548,-0.95%,-5.23,0.95%,5.23,0.546102,546.102,549.137231,0.55%,3.04,0.60%,3.04
23.03.19 15:00,0.415211,415.211,445,-6.69%,-29.79,6.69%,29.79,0.406238,406.238,438.209846,7.30%,31.97,7.30%,31.97
23.03.19 16:00,0.301233,301.233,301,0.08%,0.23,0.08%,0.23,0.287589,287.589,289.350615,0.61%,1.76,0.60%,1.76
23.03.19 17:00,0.138338,138.338,139,-0.48%,-0.66,0.48%,0.66,0.128573,128.573,133.401711,3.62%,4.83,3.60%,4.83
23.03.19 18:00,0.005002,5.002,5,0.04%,0,0.04%,0,0.006686,6.686,3.458233,-93.34%,-3.23,93.30%,3.23
23.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 06:00,0.002,2,2,0.00%,0,0.00%,0,0.001619,1.619,0.842859,-92.08%,-0.78,92.10%,0.78
24.03.19 07:00,0.101058,101.058,101,0.06%,0.06,0.06%,0.06,0.121689,121.689,124.413387,2.19%,2.72,2.20%,2.72
24.03.19 08:00,0.233314,233.314,233,0.13%,0.31,0.13%,0.31,0.281264,281.264,279.080384,-0.78%,-2.18,0.80%,2.18
24.03.19 09:00,0.350498,350.498,363,-3.44%,-12.5,3.44%,12.5,0.407487,407.487,438.209846,7.01%,30.72,7.00%,30.72
24.03.19 10:00,0.494842,494.842,497,-0.43%,-2.16,0.43%,2.16,0.546137,546.137,549.137231,0.55%,3,0.50%,3
24.03.19 11:00,0.52483,524.83,526,-0.22%,-1.17,0.22%,1.17,0.626463,626.463,628.552198,0.33%,2.09,0.30%,2.09
24.03.19 12:00,0.524741,524.741,528,-0.62%,-3.26,0.62%,3.26,0.649908,649.908,662.973672,1.97%,13.07,2.00%,13.07
24.03.19 13:00,0.508279,508.279,510,-0.34%,-1.72,0.34%,1.72,0.630429,630.429,640.001581,1.50%,9.57,1.50%,9.57
24.03.19 14:00,0.474967,474.967,478,-0.63%,-3.03,0.63%,3.03,0.552377,552.377,560.400181,1.43%,8.02,1.40%,8.02
24.03.19 15:00,0.377721,377.721,398,-5.10%,-20.28,5.10%,20.28,0.407716,407.716,438.209846,6.96%,30.49,7.00%,30.49
24.03.19 16:00,0.283457,283.457,284,-0.19%,-0.54,0.19%,0.54,0.288315,288.315,289.350615,0.36%,1.04,0.40%,1.04
24.03.19 17:00,0.134411,134.411,135,-0.44%,-0.59,0.44%,0.59,0.129975,129.975,133.401711,2.57%,3.43,2.60%,3.43
24.03.19 18:00,0.006999,6.999,7,-0.01%,0,0.01%,0,0.006676,6.676,3.458233,-93.05%,-3.22,93.00%,3.22
24.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
24.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 06:00,0.002,2,2,0.00%,0,0.00%,0,0.00621,6.21,3.458233,-79.57%,-2.75,79.60%,2.75
25.03.19 07:00,0.054998,54.998,55,0.00%,0,0.00%,0,0.128489,128.489,133.401711,3.68%,4.91,3.70%,4.91
25.03.19 08:00,0.121352,121.352,121,0.29%,0.35,0.29%,0.35,0.286496,286.496,289.350615,0.99%,2.85,1.00%,2.85
25.03.19 09:00,0.175968,175.968,176,-0.02%,-0.03,0.02%,0.03,0.435284,435.284,438.209846,0.67%,2.93,0.70%,2.93
25.03.19 10:00,0.218392,218.392,219,-0.28%,-0.61,0.28%,0.61,0.553662,553.662,560.400181,1.20%,6.74,1.20%,6.74
25.03.19 11:00,0.252355,252.355,253,-0.25%,-0.65,0.25%,0.65,0.631751,631.751,640.001581,1.29%,8.25,1.30%,8.25
25.03.19 12:00,0.282543,282.543,282,0.19%,0.54,0.19%,0.54,0.650389,650.389,662.973672,1.90%,12.58,1.90%,12.58
25.03.19 13:00,0.26071,260.71,260,0.27%,0.71,0.27%,0.71,0.630737,630.737,640.001581,1.45%,9.26,1.40%,9.26
25.03.19 14:00,0.239455,239.455,239,0.19%,0.46,0.19%,0.46,0.555627,555.627,560.400181,0.85%,4.77,0.90%,4.77
25.03.19 15:00,0.19846,198.46,199,-0.27%,-0.54,0.27%,0.54,0.440207,440.207,449.152213,1.99%,8.95,2.00%,8.95
25.03.19 16:00,0.132797,132.797,133,-0.15%,-0.2,0.15%,0.2,0.294331,294.331,299.676069,1.78%,5.35,1.80%,5.35
25.03.19 17:00,0.07117,71.17,71,0.24%,0.17,0.24%,0.17,0.131611,131.611,133.401711,1.34%,1.79,1.30%,1.79
25.03.19 18:00,0.005,5,5,0.00%,0,0.00%,0,0.012772,12.772,7.261279,-75.89%,-5.51,75.90%,5.51
25.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
25.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 06:00,0.003,3,3,0.00%,0,0.00%,0,0.012772,12.772,7.261279,-75.89%,-5.51,75.90%,5.51
26.03.19 07:00,0.057991,57.991,58,-0.02%,-0.01,0.02%,0.01,0.1307,130.7,133.401711,2.03%,2.7,2.00%,2.7
26.03.19 08:00,0.129783,129.783,129,0.61%,0.78,0.61%,0.78,0.293065,293.065,299.676069,2.21%,6.61,2.20%,6.61
26.03.19 09:00,0.183971,183.971,184,-0.02%,-0.03,0.02%,0.03,0.440629,440.629,449.152213,1.90%,8.52,1.90%,8.52
26.03.19 10:00,0.226027,226.027,226,0.01%,0.03,0.01%,0.03,0.561041,561.041,571.691421,1.86%,10.65,1.90%,10.65
26.03.19 11:00,0.239048,239.048,239,0.02%,0.05,0.02%,0.05,0.633072,633.072,640.001581,1.08%,6.93,1.10%,6.93
26.03.19 12:00,0.251875,251.875,252,-0.05%,-0.12,0.05%,0.12,0.657939,657.939,674.495477,2.45%,16.56,2.50%,16.56
26.03.19 13:00,0.237367,237.367,238,-0.27%,-0.63,0.27%,0.63,0.637761,637.761,651.475559,2.11%,13.71,2.10%,13.71
26.03.19 14:00,0.228041,228.041,228,0.02%,0.04,0.02%,0.04,0.562178,562.178,571.691421,1.66%,9.51,1.70%,9.51
26.03.19 15:00,0.181995,181.995,182,0.00%,-0.01,0.00%,0.01,0.441509,441.509,449.152213,1.70%,7.64,1.70%,7.64
26.03.19 16:00,0.126704,126.704,127,-0.23%,-0.3,0.23%,0.3,0.295374,295.374,299.676069,1.44%,4.3,1.40%,4.3
26.03.19 17:00,0.061003,61.003,61,0.00%,0,0.00%,0,0.137807,137.807,142.50346,3.30%,4.7,3.30%,4.7
26.03.19 18:00,0.002999,2.999,3,-0.03%,0,0.03%,0,0.012776,12.776,7.261279,-75.95%,-5.51,75.90%,5.51
26.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
26.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 06:00,0.006999,6.999,7,-0.01%,0,0.01%,0,0.012763,12.763,7.261279,-75.77%,-5.5,75.80%,5.5
27.03.19 07:00,0.141991,141.991,143,-0.71%,-1.01,0.71%,1.01,0.137639,137.639,142.50346,3.41%,4.86,3.40%,4.86
27.03.19 08:00,0.282862,282.862,285,-0.75%,-2.14,0.75%,2.14,0.294965,294.965,299.676069,1.57%,4.71,1.60%,4.71
27.03.19 09:00,0.369281,369.281,372,-0.73%,-2.72,0.73%,2.72,0.441709,441.709,449.152213,1.66%,7.44,1.70%,7.44
27.03.19 10:00,0.457472,457.472,459,-0.33%,-1.53,0.33%,1.53,0.564935,564.935,571.691421,1.18%,6.76,1.20%,6.76
27.03.19 11:00,0.561156,561.156,567,-1.03%,-5.84,1.03%,5.84,0.638134,638.134,651.475559,2.05%,13.34,2.00%,13.34
27.03.19 12:00,0.597104,597.104,607,-1.63%,-9.9,1.63%,9.9,0.65747,657.47,674.495477,2.52%,17.03,2.50%,17.03
27.03.19 13:00,0.587716,587.716,595,-1.22%,-7.28,1.22%,7.28,0.637892,637.892,651.475559,2.09%,13.58,2.10%,13.58
27.03.19 14:00,0.515682,515.682,521,-1.02%,-5.32,1.02%,5.32,0.565389,565.389,571.691421,1.10%,6.3,1.10%,6.3
27.03.19 15:00,0.440701,440.701,449,-1.85%,-8.3,1.85%,8.3,0.446383,446.383,460.130157,2.99%,13.75,3.00%,13.75
27.03.19 16:00,0.26899,268.99,273,-1.47%,-4.01,1.47%,4.01,0.300284,300.284,310.054886,3.15%,9.77,3.20%,9.77
27.03.19 17:00,0.129463,129.463,131,-1.17%,-1.54,1.17%,1.54,0.138894,138.894,142.50346,2.53%,3.61,2.50%,3.61
27.03.19 18:00,0.006,6,6,0.00%,0,0.00%,0,0.019455,19.455,11.914088,-63.29%,-7.54,63.30%,7.54
27.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
27.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 06:00,0.005,5,5,0.00%,0,0.00%,0,0.019429,19.429,11.914088,-63.08%,-7.51,63.10%,7.51
28.03.19 07:00,0.112116,112.116,112,0.10%,0.12,0.10%,0.12,0.140186,140.186,142.50346,1.63%,2.32,1.60%,2.32
28.03.19 08:00,0.220749,220.749,222,-0.56%,-1.25,0.56%,1.25,0.301034,301.034,310.054886,2.91%,9.02,2.90%,9.02
28.03.19 09:00,0.313691,313.691,315,-0.42%,-1.31,0.42%,1.31,0.447454,447.454,460.130157,2.75%,12.68,2.80%,12.68
28.03.19 10:00,0.414077,414.077,416,-0.46%,-1.92,0.46%,1.92,0.570227,570.227,583.010366,2.19%,12.78,2.20%,12.78
28.03.19 11:00,0.458791,458.791,461,-0.48%,-2.21,0.48%,2.21,0.639849,639.849,651.475559,1.78%,11.63,1.80%,11.63
28.03.19 12:00,0.499155,499.155,503,-0.76%,-3.84,0.76%,3.84,0.664853,664.853,686.040541,3.09%,21.19,3.10%,21.19
28.03.19 13:00,0.498413,498.413,502,-0.71%,-3.59,0.71%,3.59,0.639737,639.737,651.475559,1.80%,11.74,1.80%,11.74
28.03.19 14:00,0.450797,450.797,452,-0.27%,-1.2,0.27%,1.2,0.571048,571.048,583.010366,2.05%,11.96,2.10%,11.96
28.03.19 15:00,0.349346,349.346,352,-0.75%,-2.65,0.75%,2.65,0.447375,447.375,460.130157,2.77%,12.76,2.80%,12.76
28.03.19 16:00,0.216239,216.239,218,-0.81%,-1.76,0.81%,1.76,0.301646,301.646,310.054886,2.71%,8.41,2.70%,8.41
28.03.19 17:00,0.095883,95.883,96,-0.12%,-0.12,0.12%,0.12,0.145381,145.381,151.712189,4.17%,6.33,4.20%,6.33
28.03.19 18:00,0.002999,2.999,3,-0.03%,0,0.03%,0,0.019428,19.428,11.914088,-63.07%,-7.51,63.10%,7.51
28.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
28.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 06:00,0.010998,10.998,11,-0.02%,0,0.02%,0,0.019444,19.444,11.914088,-63.20%,-7.53,63.20%,7.53
29.03.19 07:00,0.170878,170.878,172,-0.65%,-1.12,0.65%,1.12,0.147424,147.424,151.712189,2.83%,4.29,2.80%,4.29
29.03.19 08:00,0.344609,344.609,352,-2.10%,-7.39,2.10%,7.39,0.303349,303.349,310.054886,2.16%,6.71,2.20%,6.71
29.03.19 09:00,0.50387,503.87,518,-2.73%,-14.13,2.73%,14.13,0.448698,448.698,460.130157,2.48%,11.43,2.50%,11.43
29.03.19 10:00,0.64141,641.41,651,-1.47%,-9.59,1.47%,9.59,0.573779,573.779,583.010366,1.58%,9.23,1.60%,9.23
29.03.19 11:00,0.717647,717.647,735,-2.36%,-17.35,2.36%,17.35,0.644877,644.877,662.973672,2.73%,18.1,2.70%,18.1
29.03.19 12:00,0.744471,744.471,767,-2.94%,-22.53,2.94%,22.53,0.667713,667.713,686.040541,2.67%,18.33,2.70%,18.33
29.03.19 13:00,0.723971,723.971,742,-2.43%,-18.03,2.43%,18.03,0.644969,644.969,662.973672,2.72%,18,2.70%,18
29.03.19 14:00,0.654277,654.277,665,-1.61%,-10.72,1.61%,10.72,0.572921,572.921,583.010366,1.73%,10.09,1.70%,10.09
29.03.19 15:00,0.51753,517.53,534,-3.08%,-16.47,3.08%,16.47,0.448701,448.701,460.130157,2.48%,11.43,2.50%,11.43
29.03.19 16:00,0.358018,358.018,369,-2.98%,-10.98,2.98%,10.98,0.303246,303.246,310.054886,2.20%,6.81,2.20%,6.81
29.03.19 17:00,0.186103,186.103,188,-1.01%,-1.9,1.01%,1.9,0.147548,147.548,151.712189,2.74%,4.16,2.70%,4.16
29.03.19 18:00,0.015001,15.001,15,0.01%,0,0.01%,0,0.025209,25.209,17.219891,-46.39%,-7.99,46.40%,7.99
29.03.19 19:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
29.03.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 04:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 05:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
30.03.19 06:00,0.003,3,3,0.00%,0,0.00%,0,0.025171,25.171,17.219891,-46.17%,-7.95,46.20%,7.95
30.03.19 07:00,0.088057,88.057,88,0.06%,0.06,0.06%,0.06,0.155171,155.171,161.02207,3.63%,5.85,3.60%,5.85
30.03.19 08:00,0.199211,199.211,200,-0.39%,-0.79,0.39%,0.79,0.309701,309.701,320.485314,3.36%,10.78,3.40%,10.78
30.03.19 09:00,0.282912,282.912,283,-0.03%,-0.09,0.03%,0.09,0.47553,475.53,471.142808,-0.93%,-4.39,0.90%,4.39
30.03.19 10:00,0.326722,326.722,327,-0.09%,-0.28,0.09%,0.28,0.580473,580.473,594.356452,2.34%,13.88,2.30%,13.88
30.03.19 11:00,0.35342,353.42,354,-0.16%,-0.58,0.16%,0.58,0.647192,647.192,662.973672,2.38%,15.78,2.40%,15.78
30.03.19 12:00,0.342665,342.665,343,-0.10%,-0.33,0.10%,0.33,0.672713,672.713,697.608448,3.57%,24.9,3.60%,24.9
30.03.19 13:00,0.332061,332.061,333,-0.28%,-0.94,0.28%,0.94,0.646597,646.597,662.973672,2.47%,16.38,2.50%,16.38
30.03.19 14:00,0.311824,311.824,312,-0.06%,-0.18,0.06%,0.18,0.580612,580.612,594.356452,2.31%,13.74,2.30%,13.74
30.03.19 15:00,0.254357,254.357,254,0.14%,0.36,0.14%,0.36,0.474844,474.844,471.142808,-0.79%,-3.7,0.80%,3.7
30.03.19 16:00,0.16978,169.78,171,-0.71%,-1.22,0.71%,1.22,0.308638,308.638,320.485314,3.70%,11.85,3.70%,11.85
